,route_id,stop_id,stop_name
7958,91R,11,D.J.MAT.SCHOOL
7959,91R,12,ECHANKADU
7960,91R,13,SUNNAMBU KOLATHUR
7961,91R,14,KAMATCHI HOSPITAL
7962,91R,15,KAIVELI
7963,91R,16,VELACHERY
7964,91V,1,GUDUVANCHERY
7965,91V,2,PALAKKA COMPANY
7966,91V,3,URAPAKKAM
7967,91V,4,VANDALUR ZOO
7968,91V,5,VANDALUR GATE
7969,91V,6,PERUNGALATHUR
7970,91V,7,IRUMBULIYUR
7971,91V,8,TAMBARAM
7972,91V,9,T.B.SANATORIUM
7973,91V,10,CHROMEPET
7974,91V,11,PALLAVARAM NEW BRIDGE
7975,91V,12,VELS UNIVERSITY
7976,91V,13,D.J.MAT.SCHOOL
7977,91V,14,ECHANKADU
7978,91V,15,SUNNAMBU KOLATHUR
7979,91V,16,KAMATCHI HOSPITAL
7980,91V,17,230 K.V.TOWER
7981,91V,18,THORAPAKKAM CHECKPOST
7982,91V,19,THORAPPAKKAM TEA SHOP
7983,91V,20,KANDANCHAVADI
7984,91V,21,SRP TOOLS
7985,91V,22,THIRUVANMIYUR
7986,95,1,TAMBARAM EAST
7987,95,2,CONVENT
7988,95,3,MAHALAKSHMI NAGAR
7989,95,4,S.I.V.E.T
7990,95,5,JN.OF.VLY-TBM RD&MVKM-K.K
7991,95,6,PALLAVAN NAGAR
7992,95,7,PERUMBAKKAM LIMIT
7993,95,8,SHOZHANGANALLUR P.U.OFFICE
7994,95,9,KARAPAKKAM
7995,95,10,MOOTAKARAN CHAVADI
7996,95,11,THORAPPAKKAM TEA SHOP
7997,95,12,KANDANCHAVADI
7998,95,13,SRP TOOLS
7999,95,14,THIRUVANMIYUR
8000,95G,1,OKK.THORAIPAKM SEC.COLONY
8001,95G,2,THORAPPAKKAM TEA SHOP
8002,95G,3,MOOTAKARAN CHAVADI
8003,95G,4,KARAPAKKAM
8004,95G,5,SHOZHANGANALLUR P.U.OFFICE
8005,95G,6,PERUMBAKKAM LIMIT
8006,95G,7,PALLAVAN NAGAR
8007,95G,8,JN. OF VELACHERY & TAMBARAM JN
8008,95G,9,S.I.V.E.T
8009,95G,10,MAHALAKSHMI NAGAR
8010,95G,11,CONVENT
8011,95G,12,TAMBARAM
8012,95G,13,IRUMBULIYUR
8013,95G,14,PERUNGALATHUR
8014,95G,15,VANDALUR GATE
8015,95G,16,VANDALUR ZOO
8016,95G,17,URAPAKKAM
8017,95G,18,PALAKKA COMPANY
8018,95G,19,GUDUVANCHERY
8019,95X,1,KILAMBAKKAM B.S.
8020,95X,2,VANDALUR ZOO
8021,95X,3,VANDALUR GATE
8022,95X,4,PERUNGALATHUR
8023,95X,5,IRUMBULIYUR
8024,95X,6,TAMBARAM EAST
8025,95X,7,CONVENT
8026,95X,8,MAHALAKSHMI NAGAR
8027,95X,9,S.I.V.E.T
8028,95X,10,JN.OF.VLY-TBM RD&MVKM-K.K
8029,95X,11,PALLAVAN NAGAR
8030,95X,12,PERUMBAKKAM LIMIT
8031,95X,13,SHOZHANGANALLUR P.U.OFFICE
8032,95X,14,KARAPAKKAM
8033,95X,15,MOOTAKARAN CHAVADI
8034,95X,16,THORAPPAKKAM TEA SHOP
8035,95X,17,KANDANCHAVADI
8036,95X,18,SRP TOOLS
8037,95X,19,THIRUVANMIYUR
8038,95XCT,1,KILAMBAKKAM B.S.
8039,95XCT,2,VANDALUR ZOO
8040,95XCT,3,VANDALUR GATE
8041,95XCT,4,PERUNGALATHUR
8042,95XCT,5,IRUMBULIYUR
8043,95XCT,6,TAMBARAM EAST
8044,95XCT,7,CONVENT
8045,95XCT,8,MAHALAKSHMI NAGAR
8046,95XCT,9,S.I.V.E.T
8047,95XCT,10,Q.M.ARTS COLLEGE
8048,95XCT,11,PALLAVAN NAGAR
8049,95XCT,12,PERUMBAKKAM LIMIT
8050,95XCT,13,SHOZHANGANALLUR
8051,95XCT,14,KUMARAN NAGAR
8052,95XCT,15,NUCLEUS COMPANY
8053,95XCT,16,PERUMPAKKAM S.C.B.
8054,99,1,TAMBARAM WEST
8055,99,2,TAMBARAM EAST
8056,99,3,CONVENT
8057,99,4,MAHALAKSHMI NAGAR
8058,99,5,S.I.V.E.T
8059,99,6,Q.M ARTS (MEN)
8060,99,7,PALLAVAN NAGAR
8061,99,8,PERUMBAKKAM LIMIT
8062,99,9,SHOZHANGANALLUR P.U.OFFICE
8063,99,10,WATER SUPPLY HEAD WORK
8064,99,11,V.G.P.
8065,99,12,CHOLA MANDAL
8066,99,13,VETTUVANKENI
8067,99,14,NEELANKARAI
8068,99,15,PALAVAKKAM
8069,99,16,KOTTIVAKKAM
8070,99,17,THIRUVANMIYUR
8071,99,18,ADYAR DEPOT
8072,99,19,ADYAR B.S.
8073,99A,1,TAMBARAM WEST
8074,99A,2,TAMBARAM EAST
8075,99A,3,CONVENT
8076,99A,4,MAHALAKSHMI NAGAR
8077,99A,5,S.I.V.E.T
8078,99A,6,Q.M ARTS (MEN)
8079,99A,7,PALLAVAN NAGAR
8080,99A,8,PERUMBAKKAM LIMIT
8081,99A,9,SHOZHANGANALLUR
8082,99C,1,TAMBARAM WEST
8083,99C,2,TAMBARAM EAST
8084,99C,3,CONVENT
8085,99C,4,MAHALAKSHMI NAGAR
8086,99C,5,S.I.V.E.T
8087,99C,6,MEDAVAKKAM RD.JN.
8088,99C,7,PUDHU NAGAR
8089,99C,8,NESAMANI NAGAR
8090,99C,9,BOLLINENI/NOOKAMPALAYAM RD JN
8091,99C,10,PERUMBAKKAM HOUSING BOARD
8092,99C,11,SEMMANCHERI S.C.B.
8093,99X,1,KILAMBAKKAM B.S.
8094,99X,2,VANDALUR ZOO
8095,99X,3,VANDALUR GATE
8096,99X,4,PERUNGALATHUR
8097,99X,5,IRUMBULIYUR
8098,99X,6,TAMBARAM EAST
8099,99X,7,CONVENT
8100,99X,8,MAHALAKSHMI NAGAR
8101,99X,9,S.I.V.E.T
8102,99X,10,Q.M ARTS (MEN)
8103,99X,11,PALLAVAN NAGAR
8104,99X,12,PERUMBAKKAM LIMIT
8105,99X,13,SHOZHANGANALLUR P.U.OFFICE
8106,99X,14,WATER SUPPLY HEAD WORK
8107,99X,15,V.G.P.
8108,99X,16,CHOLA MANDAL
8109,99X,17,VETTUVANKENI
8110,99X,18,NEELANKARAI
8111,9M,1,THIAGARAYA NAGAR
8112,9M,2,SAIDAPET
8113,9M,3,CONCORDE
8114,9M,4,GUINDY R.S
8115,9M,5,SECRETARIAT COLONY
8116,9M,6,ADAMBAKKAM P.S
8117,9M,7,HINDY VIDYALAYA
8118,9M,8,A.G.S.OFFICER'S COLONY
8119,9MET,1,BROADWAY
8120,9MET,2,M.G.R.CENTRAL
8121,9MET,3,P.OR & SONS
8122,9MET,4,T.V.S
8123,9MET,5,D.M.S
8124,9MET,6,S.H.B
8125,9MET,7,SAIDAPET
8126,9MET,8,CONCORDE
8127,9MET,9,GUINDY R.S
8128,9MET,10,SECRETARIAT COLONY
8129,9MET,11,ADAMBAKKAM P.S
8130,9MET,12,HINDY VIDYALAYA
8131,9MET,13,A.G.S.OFFICER'S COLONY
8132,A1,1,M.G.R.CENTRAL
8133,A1,2,P.OR & SONS
8134,A1,3,WESLEY H.S
8135,A1,4,Y.M.I.A
8136,A1,5,MANDAVELI
8137,A1,6,A.M.S.HOSPITAL
8138,A1,7,ADYAR O.T.
8139,A1,8,ADYAR DEPOT
8140,A1,9,THIRUVANMIYUR
8141,A1ET,1,M.G.R.CENTRAL
8142,A1ET,2,P.OR & SONS
8143,A1ET,3,WESLEY H.S
8144,A1ET,4,Y.M.I.A
8145,A1ET,5,MANDAVELI
8146,A1ET,6,A.M.S.HOSPITAL
8147,A1ET,7,ADYAR O.T.
8148,A1ET,8,ADYAR DEPOT
8149,A1ET,9,SRP TOOLS
8150,A1ET,10,KANDANCHAVADI
8151,A1ET,11,THORAPPAKKAM TEA SHOP
8152,A1ET,12,OKK.THORAIPAKM SEC.COLONY
8153,A45B,1,ANNA SQUARE
8154,A45B,2,TRIPLICANE
8155,A45B,3,VIVEKANANDA HOUSE
8156,A45B,4,Y.M.I.A
8157,A45B,5,LUZ
8158,A45B,6,F.C.I OLD
8159,A45B,7,S.H.B
8160,A45B,8,SAIDAPET
8161,A45B,9,CONCORDE
8162,A45B,10,GUINDY R.S
8163,A45B,11,BUTT ROAD
8164,A45B,12,NANDAMBAKKAM
8165,A47,1,THIRUVANMIYUR
8166,A47,2,ADYAR DEPOT
8167,A47,3,ADYAR B.S.
8168,A47,4,ENG.COLLEGE
8169,A47,5,CONCORDE
8170,A47,6,SAIDAPET
8171,A47,7,THIAGARAYA NAGAR
8172,A47,8,VIVEK & CO (KRISHNAN KOIL)
8173,A47,9,VIDYODAYA
8174,A47,10,PUSHPA NAGAR
8175,A47,11,NUNGAMBAKKAM R.S.
8176,A47,12,HOTEL ARUN
8177,A47,13,ANNA NAGAR CIRCLE
8178,A47,14,THIRUMANGALAM
8179,A47,15,LUCAS TVS
8180,A47,16,AMBATTUR I.E.
8181,A47,17,DUNLOP
8182,A47,18,AMBATTUR O.T.
8183,A47,19,THIRUMULLAIVOYAL
8184,A47,20,POLYTECHNIC
8185,A47,21,AVADI
8186,A51,1,BROADWAY
8187,A51,2,M.G.R.CENTRAL
8188,A51,3,P.OR & SONS
8189,A51,4,T.V.S
8190,A51,5,D.M.S
8191,A51,6,S.H.B
8192,A51,7,SAIDAPET
8193,A51,8,CONCORDE
8194,A51,9,KANNIGAPURAM
8195,A51,10,GURUNANAK COLLEGE
8196,A51,11,VELACHERY
8197,A51,12,MADIPAKKAM RD. JN.
8198,A51,13,NARAYANAPURAM
8199,A51,14,MEDAVAKKAM COLONY
8200,A51,15,JN.OF.VLY-TBM RD&MVKM-K.K
8201,A51,16,S.I.V.E.T
8202,A51,17,MAHALAKSHMI NAGAR
8203,A51,18,CONVENT
8204,A51,19,TAMBARAM EAST
8205,A51,20,TAMBARAM WEST
8206,B18X,1,KORUKKUPET R.S.
8207,B18X,2,VALLALAR NAGAR
8208,B18X,3,CLIVE BATTERY
8209,B18X,4,PARRYS
8210,B18X,5,M.G.R.CENTRAL
8211,B18X,6,PERIYAR BRIDGE
8212,B18X,7,T.V.S
8213,B18X,8,D.M.S
8214,B18X,9,S.H.B
8215,B18X,10,SAIDAPET
8216,B18X,11,CONCORDE
8217,B18X,12,GUINDY R.S
8218,B18X,13,ST THOMAS MOUNT PO
8219,B18X,14,MEENAMABAKKAM OLD AIRPORT
8220,B18X,15,THIRUSOOLAM NATIONAL AIRPORT
8221,B18X,16,PALLAVARAM
8222,B18X,17,CHROMEPET
8223,B18X,18,T.B.SANATORIUM
8224,B18X,19,TAMBARAM
8225,B18X,20,IRUMBULIYUR
8226,B18X,21,PERUNGALATHUR
8227,B18X,22,VANDALUR GATE
8228,B18X,23,VANDALUR ZOO
8229,B18X,24,KILAMBAKKAM B.S.
8230,B19,1,SHOZHANGANALLUR P.U.OFFICE
8231,B19,2,KUMARAN NAGAR
8232,B19,3,SEMMANCHERI
8233,B19,4,NAVALUR
8234,B19,5,CHURCH
8235,B19,6,PALAVASTHIC CHEMICALS
8236,B19,7,HINDUSTAN ENG. COLLEGE
8237,B19,8,KELAMBAKKAM
8238,B19CT,1,SHOZHANGANALLUR P.U.OFFICE
8239,B19CT,2,KUMARAN NAGAR
8240,B19CT,3,SEMMANCHERI
8241,B19CT,4,NAVALUR
8242,B19CT,5,SIPCOT
8243,B19CT,6,SIRUSERI I.T.PARK
8244,B70CT,1,GUINDY TVK ESTATE
8245,B70CT,2,CIPET
8246,B70CT,3,JAFFARKHAN PET
8247,B70CT,4,JN OF III AND 1ST AVE
8248,B70CT,5,M.M.D.A.COLONY RD.JN.
8249,B70CT,6,KOYAMBEDU SCHOOL
8250,B70CT,7,THIRUMANGALAM
8251,B70CT,8,LUCAS TVS
8252,B70CT,9,AMBATTUR I.E.
8253,B70CT,10,DUNLOP
8254,B70CT,11,AMBATTUR O.T.
8255,B70CT,12,RATION SHOP
8256,B70CT,13,DEVIK ESWARI NAGAR
8257,C56C,1,THIRUVOTRIYUR
8258,C56C,2,THIRUVOTRIYUR TEMPLE
8259,C56C,3,THANGAL
8260,C56C,4,TONDAIAYRPET
8261,C56C,5,ROYAPURAM P.S
8262,C56C,6,CLIVE BATTERY
8263,C56C,7,PARRYS
8264,C56C,8,BROADWAY
8265,C56CET,1,AIR NAGAR
8266,C56CET,2,THIRUVOTRIYUR
8267,C56CET,3,THRUVOTRIYUR TEMPLE
8268,C56CET,4,THANGAL
8269,C56CET,5,TONDAIAYRPET
8270,C56CET,6,ROYAPURAM P.S
8271,C56CET,7,CLIVE BATTERY
8272,C56CET,8,PARRYS
8273,C56CET,9,BROADWAY
8274,D51ET,1,BROADWAY
8275,D51ET,2,M.G.R.CENTRAL
8276,D51ET,3,P.OR & SONS
8277,D51ET,4,T.V.S
8278,D51ET,5,D.M.S
8279,D51ET,6,S.H.B
8280,D51ET,7,SAIDAPET
8281,D51ET,8,CONCORDE
8282,D51ET,9,KANNIGAPURAM
8283,D51ET,10,GURUNANAK COLLEGE
8284,D51ET,11,VELACHERY
8285,D51ET,12,MADIPAKKAM RD. JN.
8286,D51ET,13,NARAYANAPURAM
8287,D51ET,14,MEDAVAKKAM COLONY
8288,D51ET,15,VEERABADRA NAGAR
8289,D51ET,16,JN.OF MAMBAKKAM & O.BAKKAM RD.
8290,D51ET,17,CHITHALAPAKKAM TNHB
8291,D70,1,AMBATTUR I.E.
8292,D70,2,MOGAIPAIR ROAD JN.
8293,D70,3,THIRUMANGALAM
8294,D70,4,KOYAMBEDU SCHOOL
8295,D70,5,M.M.D.A.COLONY RD.JN.
8296,D70,6,JN OF III AND 1ST AVE
8297,D70,7,JAFFARKHAN PET
8298,D70,8,CIPET
8299,D70,9,GUINDY TVK ESTATE
8300,D70,10,CONCORDE
8301,D70,11,JN.OF RACE COURSE RD
8302,D70,12,GURUNANAK COLLEGE
8303,D70,13,VELACHERY
8304,D70CT,1,ELANGO NAGAR OFF.COLONY
8305,D70CT,2,COLLECTOR NAGAR
8306,D70CT,3,THIRUMANGALAM
8307,D70CT,4,KOYAMBEDU SCHOOL
8308,D70CT,5,M.M.D.A.COLONY RD.JN.
8309,D70CT,6,JN OF III AND 1ST AVE
8310,D70CT,7,JAFFARKHAN PET
8311,D70CT,8,CIPET
8312,D70CT,9,GUINDY TVK ESTATE
8313,D70CT,10,CONCORDE
8314,D70CT,11,JN.OF RACE COURSE RD
8315,D70CT,12,GURUNANAK COLLEGE
8316,D70CT,13,VELACHERY
8317,D70X,1,AMBATTUR I.E.
8318,D70X,2,MOGAIPAIR ROAD JN.
8319,D70X,3,THIRUMANGALAM
8320,D70X,4,KOYAMBEDU SCHOOL
8321,D70X,5,M.M.D.A.COLONY RD.JN.
8322,D70X,6,JN OF III AND 1ST AVE
8323,D70X,7,JAFFARKHAN PET
8324,D70X,8,CIPET
8325,D70X,9,GUINDY TVK ESTATE
8326,D70X,10,CONCORDE
8327,D70X,11,JN.OF RACE COURSE RD
8328,D70X,12,GURUNANAK COLLEGE
8329,D70X,13,VELACHERY
8330,D70X,14,VELACHERY MRTS
8331,E18,1,BROADWAY
8332,E18,2,M.G.R.CENTRAL
8333,E18,3,P.OR & SONS
8334,E18,4,T.V.S
8335,E18,5,D.M.S
8336,E18,6,S.H.B
8337,E18,7,SAIDAPET
8338,E18,8,CONCORDE
8339,E18,9,GUINDY R.S
8340,E18,10,ST THOMAS MOUNT PO
8341,E18,11,MEENAMABAKKAM OLD AIRPORT
8342,E18,12,THIRUSOOLAM NATIONAL AIRPORT
8343,E18,13,PALLAVARAM
8344,E18,14,CHROMEPET
8345,E18,15,T.B.SANATORIUM
8346,E18,16,TAMBARAM
8347,E18,17,IRUMBULIYUR
8348,E18,18,PERUNGALATHUR
8349,E18,19,VANDALUR GATE
8350,E18,20,VANDALUR ZOO
8351,E18,21,URAPAKKAM
8352,E18,22,PALAKKA COMPANY
8353,E18,23,GUDUVANCHERY
8354,E51,1,BROADWAY
8355,E51,2,M.G.R.CENTRAL
8356,E51,3,P.OR & SONS
8357,E51,4,T.V.S
8358,E51,5,D.M.S
8359,E51,6,S.H.B
8360,E51,7,SAIDAPET
8361,E51,8,CONCORDE
8362,E51,9,JN.OF RACE COURSE RD
8363,E51,10,GURUNANAK COLLEGE
8364,E51,11,VELACHERY
8365,E51,12,MADIPAKKAM RD. JN.
8366,E51,13,NARAYANAPURAM
8367,E51,14,MEDAVAKKAM COLONY
8368,E51,15,VEERABADRA NAGAR
8369,E51,16,JN.OF MAMBAKKAM & O.BAKKAM RD.
8370,E51,17,CHITHALAPAKKAM
8371,E51,18,ARASANKAZHANI
8372,E51,19,OTTIAMBAKKAM
8373,F70,1,PATTABIRAM
8374,F70,2,KAVARAIPALAYAM
8375,F70,3,AVADI
8376,F70,4,POLYTECHNIC
8377,F70,5,THIRUMULLAIVOYAL
8378,F70,6,AMBATTUR O.T.
8379,F70,7,DUNLOP
8380,F70,8,AMBATTUR I.E.
8381,F70,9,LUCAS TVS
8382,F70,10,THIRUMANGALAM
8383,F70,11,KOYAMBEDU SCHOOL
8384,F70,12,M.M.D.A.COLONY RD.JN.
8385,F70,13,JN OF III AND 1ST AVE
8386,F70,14,JAFFARKHAN PET
8387,F70,15,KADUMBADIAMMAN KOIL
8388,F70,16,GUINDY TVK ESTATE
8389,G18,1,THIAGARAYA NAGAR
8390,G18,2,SAIDAPET
8391,G18,3,CONCORDE
8392,G18,4,GUINDY R.S
8393,G18,5,ST THOMAS MOUNT PO
8394,G18,6,MEENAMABAKKAM OLD AIRPORT
8395,G18,7,THIRUSOOLAM NATIONAL AIRPORT
8396,G18,8,PALLAVARAM
8397,G18,9,CHROMEPET
8398,G18,10,T.B.SANATORIUM
8399,G18,11,TAMBARAM
8400,G18,12,IRUMBULIYUR
8401,G18,13,PERUNGALATHUR
8402,G18,14,VANDALUR GATE
8403,G18,15,VANDALUR ZOO
8404,G18,16,URAPAKKAM
8405,G18,17,PALAKKA COMPANY
8406,G18,18,GUDUVANCHERY
8407,J51,1,VELACHERY
8408,J51,2,MADIPAKKAM RD. JN.
8409,J51,3,NARAYANAPURAM
8410,J51,4,MEDAVAKKAM COLONY
8411,J51,5,VEERABADRA NAGAR
8412,J51,6,JN.OF MAMBAKKAM & O.BAKKAM RD.
8413,J51,7,NOOTHANCHERI CROSS RD.
8414,J51,8,MADURAPAKKAM RD.JN.
8415,J51,9,PONMAR
8416,J51,10,VENKADAMANGALAM
8417,J66,1,TAMBARAM
8418,J66,2,KADAPERI
8419,J66,3,THIRUNEERMALAI MADHURAVOYAL JN
8420,J66,4,THIRUNEERMALAI
8421,J66,5,VAZHUTHALAMBEDU RD. JN
8422,J66,6,KUNDRATHUR MURUGAN TEMPLE
8423,J66,7,KUNDRATHUR B.S.
8424,J66,8,KOLLAICHERI
8425,J66,9,SIKKARAYAPURAM
8426,J66,10,MANGADU
8427,J66,11,KUMUNANCHAVADI
8428,J66,12,POONAMALLEE
8429,M1,1,THIRUVANMIYUR
8430,M1,2,SRP TOOLS
8431,M1,3,I.R.T. RD.JN.
8432,M1,4,VELACHERY
8433,M1,5,A.V.CONSTRUCTION
8434,M1,6,PONNIAMMAN KOIL RD. JN.
8435,M1,7,MADIPAKKAM RD. JN.
8436,M1,8,KILKATTALAI
8437,M18,1,TAMBARAM
8438,M18,2,IRUMBULIYUR
8439,M18,3,PERUNGALATHUR
8440,M18,4,VANDALUR GATE
8441,M18,5,VANDALUR ZOO
8442,M18,6,KILAMBAKKAM B.S.
8443,M18C,1,THIAGARAYA NAGAR
8444,M18C,2,SAIDAPET
8445,M18C,3,CONCORDE
8446,M18C,4,GUINDY R.S
8447,M18C,5,ST THOMAS MOUNT PO
8448,M18C,6,PAZAVANTHANGAL ROAD JN.
8449,M18C,7,CHIDAMBARAM STORES
8450,M18C,8,NANGANALLUR
8451,M18C,9,MADIPAKKAM RD. JN.
8452,M18C,10,KILKATTALAI
8453,M18G,1,HASTHINAPURAM
8454,M18G,2,KUMARAN KUNDRAM
8455,M18G,3,VARADHARAJA THEATER
8456,M18G,4,T.B.SANATORIUM
8457,M18G,5,TAMBARAM
8458,M18G,6,IRUMBULIYUR
8459,M18G,7,PERUNGALATHUR
8460,M18G,8,VANDALUR GATE
8461,M18G,9,VANDALUR ZOO
8462,M18G,10,URAPAKKAM
8463,M18G,11,PALAKKA COMPANY
8464,M18G,12,GUDUVANCHERY
8465,M18N,1,NANGANALLUR
8466,M18N,2,CHIDAMBARAM STORES
8467,M18N,3,JN.OF.PALAVANTHANGAL &GST RD
8468,M18N,4,MEENAMABAKKAM OLD AIRPORT
8469,M18N,5,THIRUSOOLAM NATIONAL AIRPORT
8470,M18N,6,PALLAVARAM
8471,M18N,7,CHROMEPET
8472,M18N,8,T.B.SANATORIUM
8473,M18N,9,TAMBARAM
8474,M18N,10,IRUMBULIYUR
8475,M18N,11,PERUNGALATHUR
8476,M18N,12,VANDALUR GATE
8477,M18N,13,VANDALUR ZOO
8478,M18N,14,URAPAKKAM SCHOOL
8479,M18N,15,PALAKKA COMPANY
8480,M18N,16,GUDUVANCHERY
8481,M19B,1,THIAGARAYA NAGAR
8482,M19B,2,SAIDAPET
8483,M19B,3,CONCORDE
8484,M19B,4,ENG.COLLEGE
8485,M19B,5,WOMEN'S POLYTECHNIC
8486,M19B,6,SRP TOOLS
8487,M19B,7,KANDANCHAVADI
8488,M19B,8,THORAPPAKKAM TEA SHOP
8489,M19B,9,THORAPPAKKAM P.T.C COLONY
8490,M19B,10,KANNAGI NAGAR S.C.B.
8491,M1A,1,THIRUVANMIYUR
8492,M1A,2,SRP TOOLS
8493,M1A,3,I.R.T. RD.JN.
8494,M1A,4,VELACHERY
8495,M1A,5,A.V.CONSTRUCTION
8496,M1A,6,PONNIAMMAN KOIL RD. JN.
8497,M1A,7,MADIPAKKAM RD. JN.
8498,M1A,8,MOOVARASANPET
8499,M1A,9,NANGANALLUR
8500,M27,1,THIAGARAYA NAGAR
8501,M27,2,BHARATHI NAGAR(PERIYAR PATAHI)
8502,M27,3,TRUSTPURAM
8503,M27,4,VADAPALANI
8504,M27,5,VIRUGAMBAKKAM
8505,M27,6,CHINMAYA NAGAR
8506,M27,7,KOYAMBEDU P.S
8507,M27,8,M.G.R.KOYAMBEDU
8508,M51,1,THIAGARAYA NAGAR
8509,M51,2,SAIDAPET
8510,M51,3,CONCORDE
8511,M51,4,KANNIGAPURAM
8512,M51,5,GURUNANAK COLLEGE
8513,M51,6,VELACHERY
8514,M51,7,MADIPAKKAM RD. JN.
8515,M51,8,NARAYANAPURAM
8516,M51,9,MEDAVAKKAM COLONY
8517,M51,10,PALLAVAN NAGAR
8518,M51,11,PERUMBAKKAM LIMIT
8519,M51,12,SHOZHANGANALLUR P.U.OFFICE
8520,M51,13,PRATHYANGIRA DEVI TEMPLE
8521,M51D,1,SAIDAPET
8522,M51D,2,CONCORDE
8523,M51D,3,JN.OF RACE COURSE RD
8524,M51D,4,GURUNANAK COLLEGE
8525,M51D,5,VELACHERY
8526,M51D,6,MADIPAKKAM RD. JN.
8527,M51D,7,NARAYANAPURAM
8528,M51D,8,MEDAVAKKAM COLONY
8529,M51D,9,VEERABADRA NAGAR
8530,M51D,10,JN.OF MAMBAKKAM & O.BAKKAM RD.
8531,M51D,11,CHITHALAPAKKAM
8532,M51D,12,ARASANKAZHANI
8533,M51D,13,OTTIAMBAKKAM
8534,M51D,14,KARANAI
8535,M51D,15,SIRUCHERI
8536,M51D,16,SONALUR / PUDUR
8537,M51D,17,PUDUPAKKAM
8538,M51D,18,VANDALUR ROAD.JN.
8539,M51D,19,SATHANKUPPAM
8540,M51D,20,KELAMBAKKAM
8541,M51R,1,BROADWAY
8542,M51R,2,M.G.R.CENTRAL
8543,M51R,3,P.OR & SONS
8544,M51R,4,T.V.S
8545,M51R,5,D.M.S
8546,M51R,6,S.H.B
8547,M51R,7,SAIDAPET
8548,M51R,8,CONCORDE
8549,M51R,9,GUINDY RACE COURSE OFFICE
8550,M51R,10,SECRETARIAT COLONY
8551,M51R,11,KAKKAN BRIDGE
8552,M51R,12,BRINDAVAN COLONY
8553,M51R,13,PUZHUTHIVAKKAM
8554,M51V,1,THIAGARAYA NAGAR
8555,M51V,2,SAIDAPET
8556,M51V,3,CONCORDE
8557,M51V,4,KANNIGAPURAM
8558,M51V,5,GURUNANAK COLLEGE
8559,M51V,6,VELACHERY
8560,M51V,7,MADIPAKKAM RD. JN.
8561,M51V,8,NARAYANAPURAM
8562,M51V,9,MEDAVAKKAM COLONY
8563,M51V,10,VEERABADRA NAGAR
8564,M51V,11,JN.OF MAMBAKKAM & O.BAKKAM RD.
8565,M51V,12,NOOTHANCHERI CROSS RD.
8566,M51V,13,MADURAPAKKAM RD.JN.
8567,M51V,14,PONMAR
8568,M51V,15,MAMBAKKAM TEMPLE
8569,M51V,16,MAMBAKKAM RICE MILL
8570,M51V,17,KOLATHUR
8571,M52ET,1,POZHICHALUR
8572,M52ET,2,PAMMAL
8573,M52ET,3,PALLAVARAM
8574,M52ET,4,CHROMEPET
8575,M52ET,5,T.B.SANATORIUM
8576,M52ET,6,TAMBARAM
8577,M52ET,7,IRUMBULIYUR
8578,M52ET,8,PERUNGALATHUR
8579,M52ET,9,VANDALUR GATE
8580,M52ET,10,VANDALUR ZOO
8581,M52ET,11,URAPAKKAM
8582,M52ET,12,PALAKKA COMPANY
8583,M52ET,13,GUDUVANCHERY
8584,M60,1,THIAGARAYA NAGAR
8585,M60,2,SAIDAPET
8586,M60,3,CONCORDE
8587,M60,4,GUINDY R.S
8588,M60,5,ST THOMAS MOUNT PO
8589,M60,6,MEENAMABAKKAM OLD AIRPORT
8590,M60,7,THIRUSOOLAM NATIONAL AIRPORT
8591,M60,8,PALLAVARAM
8592,M60,9,PAMMAL
8593,M60,10,ANAKAPUTHUR
8594,M60,11,ANDARKUPPAM
8595,M60,12,KUNDRATHUR B.S.
8596,M60,13,SIRUKALATHUR
8597,M60,14,ALAGESA NAGAR
8598,M60,15,N.BAKKAM KALAIGNAR NAGAR
8599,M70,1,M.G.R.KOYAMBEDU
8600,M70,2,M.M.D.A.COLONY RD.JN.
8601,M70,3,JN OF III AND 1ST AVE
8602,M70,4,JAFFARKHAN PET
8603,M70,5,CIPET
8604,M70,6,GUINDY R.S
8605,M70,7,CONCORDE
8606,M70,8,JN.OF RACE COURSE RD
8607,M70,9,GURUNANAK COLLEGE
8608,M70,10,VELACHERY
8609,M70,11,I.R.T. RD.JN.
8610,M70,12,SRP TOOLS
8611,M70,13,THIRUVANMIYUR
8612,M88,1,VADAPALANI
8613,M88,2,VIRUGAMBAKKAM
8614,M88,3,VALASARAVAKKAM
8615,M88,4,PORUR
8616,M88,5,MOULIVAKKAM
8617,M88,6,PERIYAPANICHERI
8618,M88,7,THANDALAM RD JN.
8619,M88,8,KUNDRATHUR B.S.
8620,M88,9,KUNDRATHUR B.S.
8621,M88CT,1,PORUR
8622,M88CT,2,MOULIVAKKAM
8623,M88CT,3,PERIYAPANICHERI
8624,M88CT,4,THANDALAM RD JN.
8625,M88CT,5,KUNDRATHUR B.S.
8626,M88CT,6,KUNDRATHUR MURGAN TEMPLE
8627,M88ET,1,VADAPALANI
8628,M88ET,2,VIRUGAMBAKKAM
8629,M88ET,3,VALASARAVAKKAM
8630,M88ET,4,PORUR
8631,M88ET,5,MOULIVAKKAM
8632,M88ET,6,PERIYAPANICHERI
8633,M88ET,7,THANDALAM RD JN.
8634,M88ET,8,KUNDRATHUR B.S.
8635,M88ET,9,SIRUKALATHUR
8636,M88ET,10,ALAGESA NAGAR
8637,M88ET,11,PERIYAR NAGAR
